PRODUCTO,COLOR,GENERO,PRODUCTO_BASE64,PRODUCTOS_BASE64
57054387,50,H,IHsgImMiOiAiNTAiLCAiZyI6ICJIIiwgImkiOiAiNTcwNTQzODcifSA=,IFsgeyAiYyI6ICI1MCIsICJpIjogIjU3MDU0Mzg3In0gXSA=
57054386,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTQzODYifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDU0Mzg2In0gXSA=
57054386,05,M,IHsgImMiOiAiMDUiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTQzODYifSA=,IFsgeyAiYyI6ICIwNSIsICJpIjogIjU3MDU0Mzg2In0gXSA=
57054385,56,H,IHsgImMiOiAiNTYiLCAiZyI6ICJIIiwgImkiOiAiNTcwNTQzODUifSA=,IFsgeyAiYyI6ICI1NiIsICJpIjogIjU3MDU0Mzg1In0gXSA=
57054044,01,U,IHsgImMiOiAiMDEiLCAiZyI6ICJVIiwgImkiOiAiNTcwNTQwNDQifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDU0MDQ0In0gXSA=
57054043,02,U,IHsgImMiOiAiMDIiLCAiZyI6ICJVIiwgImkiOiAiNTcwNTQwNDMifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDU0MDQzIn0gXSA=
57054043,08,U,IHsgImMiOiAiMDgiLCAiZyI6ICJVIiwgImkiOiAiNTcwNTQwNDMifSA=,IFsgeyAiYyI6ICIwOCIsICJpIjogIjU3MDU0MDQzIn0gXSA=
57054042,01,U,IHsgImMiOiAiMDEiLCAiZyI6ICJVIiwgImkiOiAiNTcwNTQwNDIifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDU0MDQyIn0gXSA=
57054041,01,U,IHsgImMiOiAiMDEiLCAiZyI6ICJVIiwgImkiOiAiNTcwNTQwNDEifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDU0MDQxIn0gXSA=
57054040,99,H,IHsgImMiOiAiOTkiLCAiZyI6ICJIIiwgImkiOiAiNTcwNTQwNDAifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDU0MDQwIn0gXSA=
57054039,08,U,IHsgImMiOiAiMDgiLCAiZyI6ICJVIiwgImkiOiAiNTcwNTQwMzkifSA=,IFsgeyAiYyI6ICIwOCIsICJpIjogIjU3MDU0MDM5In0gXSA=
57054038,02,U,IHsgImMiOiAiMDIiLCAiZyI6ICJVIiwgImkiOiAiNTcwNTQwMzgifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDU0MDM4In0gXSA=
57054037,05,M,IHsgImMiOiAiMDUiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTQwMzcifSA=,IFsgeyAiYyI6ICIwNSIsICJpIjogIjU3MDU0MDM3In0gXSA=
57054036,83,A,IHsgImMiOiAiODMiLCAiZyI6ICJBIiwgImkiOiAiNTcwNTQwMzYifSA=,IFsgeyAiYyI6ICI4MyIsICJpIjogIjU3MDU0MDM2In0gXSA=
57054035,56,P,IHsgImMiOiAiNTYiLCAiZyI6ICJQIiwgImkiOiAiNTcwNTQwMzUifSA=,IFsgeyAiYyI6ICI1NiIsICJpIjogIjU3MDU0MDM1In0gXSA=
57054032,01,U,IHsgImMiOiAiMDEiLCAiZyI6ICJVIiwgImkiOiAiNTcwNTQwMzIifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDU0MDMyIn0gXSA=
57054031,01,U,IHsgImMiOiAiMDEiLCAiZyI6ICJVIiwgImkiOiAiNTcwNTQwMzEifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDU0MDMxIn0gXSA=
57054030,03,U,IHsgImMiOiAiMDMiLCAiZyI6ICJVIiwgImkiOiAiNTcwNTQwMzAifSA=,IFsgeyAiYyI6ICIwMyIsICJpIjogIjU3MDU0MDMwIn0gXSA=
57054029,95,O,IHsgImMiOiAiOTUiLCAiZyI6ICJPIiwgImkiOiAiNTcwNTQwMjkifSA=,IFsgeyAiYyI6ICI5NSIsICJpIjogIjU3MDU0MDI5In0gXSA=
57054028,83,A,IHsgImMiOiAiODMiLCAiZyI6ICJBIiwgImkiOiAiNTcwNTQwMjgifSA=,IFsgeyAiYyI6ICI4MyIsICJpIjogIjU3MDU0MDI4In0gXSA=
57054027,07,A,IHsgImMiOiAiMDciLCAiZyI6ICJBIiwgImkiOiAiNTcwNTQwMjcifSA=,IFsgeyAiYyI6ICIwNyIsICJpIjogIjU3MDU0MDI3In0gXSA=
57054026,61,A,IHsgImMiOiAiNjEiLCAiZyI6ICJBIiwgImkiOiAiNTcwNTQwMjYifSA=,IFsgeyAiYyI6ICI2MSIsICJpIjogIjU3MDU0MDI2In0gXSA=
57054024,32,M,IHsgImMiOiAiMzIiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTQwMjQifSA=,IFsgeyAiYyI6ICIzMiIsICJpIjogIjU3MDU0MDI0In0gXSA=
57054024,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTQwMjQifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDU0MDI0In0gXSA=
57054024,70,M,IHsgImMiOiAiNzAiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTQwMjQifSA=,IFsgeyAiYyI6ICI3MCIsICJpIjogIjU3MDU0MDI0In0gXSA=
57054023,69,Q,IHsgImMiOiAiNjkiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTQwMjMifSA=,IFsgeyAiYyI6ICI2OSIsICJpIjogIjU3MDU0MDIzIn0gXSA=
57054022,02,Q,IHsgImMiOiAiMDIiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTQwMjIifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDU0MDIyIn0gXSA=
57054021,56,A,IHsgImMiOiAiNTYiLCAiZyI6ICJBIiwgImkiOiAiNTcwNTQwMjEifSA=,IFsgeyAiYyI6ICI1NiIsICJpIjogIjU3MDU0MDIxIn0gXSA=
57054021,83,A,IHsgImMiOiAiODMiLCAiZyI6ICJBIiwgImkiOiAiNTcwNTQwMjEifSA=,IFsgeyAiYyI6ICI4MyIsICJpIjogIjU3MDU0MDIxIn0gXSA=
57054020,50,A,IHsgImMiOiAiNTAiLCAiZyI6ICJBIiwgImkiOiAiNTcwNTQwMjAifSA=,IFsgeyAiYyI6ICI1MCIsICJpIjogIjU3MDU0MDIwIn0gXSA=
57054019,01,M,IHsgImMiOiAiMDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTQwMTkifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDU0MDE5In0gXSA=
57054018,PL,Q,IHsgImMiOiAiUEwiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTQwMTgifSA=,IFsgeyAiYyI6ICJQTCIsICJpIjogIjU3MDU0MDE4In0gXSA=
57054017,02,F,IHsgImMiOiAiMDIiLCAiZyI6ICJGIiwgImkiOiAiNTcwNTQwMTcifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDU0MDE3In0gXSA=
57054016,07,M,IHsgImMiOiAiMDciLCAiZyI6ICJNIiwgImkiOiAiNTcwNTQwMTYifSA=,IFsgeyAiYyI6ICIwNyIsICJpIjogIjU3MDU0MDE2In0gXSA=
57054015,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTQwMTUifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDU0MDE1In0gXSA=
57054015,08,M,IHsgImMiOiAiMDgiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTQwMTUifSA=,IFsgeyAiYyI6ICIwOCIsICJpIjogIjU3MDU0MDE1In0gXSA=
57054014,56,Q,IHsgImMiOiAiNTYiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTQwMTQifSA=,IFsgeyAiYyI6ICI1NiIsICJpIjogIjU3MDU0MDE0In0gXSA=
57054013,99,Q,IHsgImMiOiAiOTkiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTQwMTMifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDU0MDEzIn0gXSA=
57054012,92,P,IHsgImMiOiAiOTIiLCAiZyI6ICJQIiwgImkiOiAiNTcwNTQwMTIifSA=,IFsgeyAiYyI6ICI5MiIsICJpIjogIjU3MDU0MDEyIn0gXSA=
57054010,02,O,IHsgImMiOiAiMDIiLCAiZyI6ICJPIiwgImkiOiAiNTcwNTQwMTAifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDU0MDEwIn0gXSA=
57054009,75,M,IHsgImMiOiAiNzUiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTQwMDkifSA=,IFsgeyAiYyI6ICI3NSIsICJpIjogIjU3MDU0MDA5In0gXSA=
57054008,08,A,IHsgImMiOiAiMDgiLCAiZyI6ICJBIiwgImkiOiAiNTcwNTQwMDgifSA=,IFsgeyAiYyI6ICIwOCIsICJpIjogIjU3MDU0MDA4In0gXSA=
57054007,94,O,IHsgImMiOiAiOTQiLCAiZyI6ICJPIiwgImkiOiAiNTcwNTQwMDcifSA=,IFsgeyAiYyI6ICI5NCIsICJpIjogIjU3MDU0MDA3In0gXSA=
57054006,02,U,IHsgImMiOiAiMDIiLCAiZyI6ICJVIiwgImkiOiAiNTcwNTQwMDYifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDU0MDA2In0gXSA=
57054005,02,H,IHsgImMiOiAiMDIiLCAiZyI6ICJIIiwgImkiOiAiNTcwNTQwMDUifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDU0MDA1In0gXSA=
57054005,81,H,IHsgImMiOiAiODEiLCAiZyI6ICJIIiwgImkiOiAiNTcwNTQwMDUifSA=,IFsgeyAiYyI6ICI4MSIsICJpIjogIjU3MDU0MDA1In0gXSA=
57054004,05,A,IHsgImMiOiAiMDUiLCAiZyI6ICJBIiwgImkiOiAiNTcwNTQwMDQifSA=,IFsgeyAiYyI6ICIwNSIsICJpIjogIjU3MDU0MDA0In0gXSA=
57053823,88,M,IHsgImMiOiAiODgiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MjMifSA=,IFsgeyAiYyI6ICI4OCIsICJpIjogIjU3MDUzODIzIn0gXSA=
57053822,80,M,IHsgImMiOiAiODAiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MjIifSA=,IFsgeyAiYyI6ICI4MCIsICJpIjogIjU3MDUzODIyIn0gXSA=
57053821,88,M,IHsgImMiOiAiODgiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MjEifSA=,IFsgeyAiYyI6ICI4OCIsICJpIjogIjU3MDUzODIxIn0gXSA=
57053820,43,M,IHsgImMiOiAiNDMiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MjAifSA=,IFsgeyAiYyI6ICI0MyIsICJpIjogIjU3MDUzODIwIn0gXSA=
57053819,79,M,IHsgImMiOiAiNzkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MTkifSA=,IFsgeyAiYyI6ICI3OSIsICJpIjogIjU3MDUzODE5In0gXSA=
57053818,40,M,IHsgImMiOiAiNDAiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MTgifSA=,IFsgeyAiYyI6ICI0MCIsICJpIjogIjU3MDUzODE4In0gXSA=
57053817,01,M,IHsgImMiOiAiMDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MTcifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDUzODE3In0gXSA=
57053816,56,M,IHsgImMiOiAiNTYiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MTYifSA=,IFsgeyAiYyI6ICI1NiIsICJpIjogIjU3MDUzODE2In0gXSA=
57053815,05,M,IHsgImMiOiAiMDUiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MTUifSA=,IFsgeyAiYyI6ICIwNSIsICJpIjogIjU3MDUzODE1In0gXSA=
57053814,70,M,IHsgImMiOiAiNzAiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MTQifSA=,IFsgeyAiYyI6ICI3MCIsICJpIjogIjU3MDUzODE0In0gXSA=
57053813,CU,M,IHsgImMiOiAiQ1UiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MTMifSA=,IFsgeyAiYyI6ICJDVSIsICJpIjogIjU3MDUzODEzIn0gXSA=
57053812,01,E,IHsgImMiOiAiMDEiLCAiZyI6ICJFIiwgImkiOiAiNTcwNTM4MTIifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDUzODEyIn0gXSA=
57053811,01,M,IHsgImMiOiAiMDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MTEifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDUzODExIn0gXSA=
57053810,41,M,IHsgImMiOiAiNDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MTAifSA=,IFsgeyAiYyI6ICI0MSIsICJpIjogIjU3MDUzODEwIn0gXSA=
57053809,08,M,IHsgImMiOiAiMDgiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MDkifSA=,IFsgeyAiYyI6ICIwOCIsICJpIjogIjU3MDUzODA5In0gXSA=
57053809,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MDkifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUzODA5In0gXSA=
57053808,69,M,IHsgImMiOiAiNjkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MDgifSA=,IFsgeyAiYyI6ICI2OSIsICJpIjogIjU3MDUzODA4In0gXSA=
57053807,TM,M,IHsgImMiOiAiVE0iLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MDcifSA=,IFsgeyAiYyI6ICJUTSIsICJpIjogIjU3MDUzODA3In0gXSA=
57053806,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MDYifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUzODA2In0gXSA=
57053805,TM,M,IHsgImMiOiAiVE0iLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MDUifSA=,IFsgeyAiYyI6ICJUTSIsICJpIjogIjU3MDUzODA1In0gXSA=
57053804,TM,M,IHsgImMiOiAiVE0iLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MDQifSA=,IFsgeyAiYyI6ICJUTSIsICJpIjogIjU3MDUzODA0In0gXSA=
57053803,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MDMifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUzODAzIn0gXSA=
57053802,TN,M,IHsgImMiOiAiVE4iLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MDIifSA=,IFsgeyAiYyI6ICJUTiIsICJpIjogIjU3MDUzODAyIn0gXSA=
57053801,43,M,IHsgImMiOiAiNDMiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MDEifSA=,IFsgeyAiYyI6ICI0MyIsICJpIjogIjU3MDUzODAxIn0gXSA=
57053801,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MDEifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUzODAxIn0gXSA=
57053800,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM4MDAifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUzODAwIn0gXSA=
57053799,46,M,IHsgImMiOiAiNDYiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM3OTkifSA=,IFsgeyAiYyI6ICI0NiIsICJpIjogIjU3MDUzNzk5In0gXSA=
57053799,43,M,IHsgImMiOiAiNDMiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM3OTkifSA=,IFsgeyAiYyI6ICI0MyIsICJpIjogIjU3MDUzNzk5In0gXSA=
57053798,92,D,IHsgImMiOiAiOTIiLCAiZyI6ICJEIiwgImkiOiAiNTcwNTM3OTgifSA=,IFsgeyAiYyI6ICI5MiIsICJpIjogIjU3MDUzNzk4In0gXSA=
57053798,56,D,IHsgImMiOiAiNTYiLCAiZyI6ICJEIiwgImkiOiAiNTcwNTM3OTgifSA=,IFsgeyAiYyI6ICI1NiIsICJpIjogIjU3MDUzNzk4In0gXSA=
57053798,50,D,IHsgImMiOiAiNTAiLCAiZyI6ICJEIiwgImkiOiAiNTcwNTM3OTgifSA=,IFsgeyAiYyI6ICI1MCIsICJpIjogIjU3MDUzNzk4In0gXSA=
57053797,92,M,IHsgImMiOiAiOTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM3OTcifSA=,IFsgeyAiYyI6ICI5MiIsICJpIjogIjU3MDUzNzk3In0gXSA=
57053796,05,M,IHsgImMiOiAiMDUiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM3OTYifSA=,IFsgeyAiYyI6ICIwNSIsICJpIjogIjU3MDUzNzk2In0gXSA=
57053796,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTM3OTYifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUzNzk2In0gXSA=
57053276,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTMyNzYifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUzMjc2In0gXSA=
57053276,08,M,IHsgImMiOiAiMDgiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTMyNzYifSA=,IFsgeyAiYyI6ICIwOCIsICJpIjogIjU3MDUzMjc2In0gXSA=
57053275,02,M,IHsgImMiOiAiMDIiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTMyNzUifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDUzMjc1In0gXSA=
57053274,59,F,IHsgImMiOiAiNTkiLCAiZyI6ICJGIiwgImkiOiAiNTcwNTMyNzQifSA=,IFsgeyAiYyI6ICI1OSIsICJpIjogIjU3MDUzMjc0In0gXSA=
57053273,02,F,IHsgImMiOiAiMDIiLCAiZyI6ICJGIiwgImkiOiAiNTcwNTMyNzMifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDUzMjczIn0gXSA=
57053272,91,F,IHsgImMiOiAiOTEiLCAiZyI6ICJGIiwgImkiOiAiNTcwNTMyNzIifSA=,IFsgeyAiYyI6ICI5MSIsICJpIjogIjU3MDUzMjcyIn0gXSA=
57053271,02,E,IHsgImMiOiAiMDIiLCAiZyI6ICJFIiwgImkiOiAiNTcwNTMyNzEifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDUzMjcxIn0gXSA=
57053270,01,A,IHsgImMiOiAiMDEiLCAiZyI6ICJBIiwgImkiOiAiNTcwNTMyNzAifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDUzMjcwIn0gXSA=
57053269,02,Q,IHsgImMiOiAiMDIiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTMyNjkifSA=,IFsgeyAiYyI6ICIwMiIsICJpIjogIjU3MDUzMjY5In0gXSA=
57053268,50,Q,IHsgImMiOiAiNTAiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTMyNjgifSA=,IFsgeyAiYyI6ICI1MCIsICJpIjogIjU3MDUzMjY4In0gXSA=
57053268,81,Q,IHsgImMiOiAiODEiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTMyNjgifSA=,IFsgeyAiYyI6ICI4MSIsICJpIjogIjU3MDUzMjY4In0gXSA=
57053267,82,E,IHsgImMiOiAiODIiLCAiZyI6ICJFIiwgImkiOiAiNTcwNTMyNjcifSA=,IFsgeyAiYyI6ICI4MiIsICJpIjogIjU3MDUzMjY3In0gXSA=
57053266,94,A,IHsgImMiOiAiOTQiLCAiZyI6ICJBIiwgImkiOiAiNTcwNTMyNjYifSA=,IFsgeyAiYyI6ICI5NCIsICJpIjogIjU3MDUzMjY2In0gXSA=
57053265,85,A,IHsgImMiOiAiODUiLCAiZyI6ICJBIiwgImkiOiAiNTcwNTMyNjUifSA=,IFsgeyAiYyI6ICI4NSIsICJpIjogIjU3MDUzMjY1In0gXSA=
57053264,99,Q,IHsgImMiOiAiOTkiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTMyNjQifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUzMjY0In0gXSA=
57053263,07,Q,IHsgImMiOiAiMDciLCAiZyI6ICJRIiwgImkiOiAiNTcwNTMyNjMifSA=,IFsgeyAiYyI6ICIwNyIsICJpIjogIjU3MDUzMjYzIn0gXSA=
57053263,56,Q,IHsgImMiOiAiNTYiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTMyNjMifSA=,IFsgeyAiYyI6ICI1NiIsICJpIjogIjU3MDUzMjYzIn0gXSA=
57053262,59,F,IHsgImMiOiAiNTkiLCAiZyI6ICJGIiwgImkiOiAiNTcwNTMyNjIifSA=,IFsgeyAiYyI6ICI1OSIsICJpIjogIjU3MDUzMjYyIn0gXSA=
57053261,52,Q,IHsgImMiOiAiNTIiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTMyNjEifSA=,IFsgeyAiYyI6ICI1MiIsICJpIjogIjU3MDUzMjYxIn0gXSA=
57053260,99,Q,IHsgImMiOiAiOTkiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTMyNjAifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUzMjYwIn0gXSA=
57053259,69,O,IHsgImMiOiAiNjkiLCAiZyI6ICJPIiwgImkiOiAiNTcwNTMyNTkifSA=,IFsgeyAiYyI6ICI2OSIsICJpIjogIjU3MDUzMjU5In0gXSA=
57053258,28,Q,IHsgImMiOiAiMjgiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTMyNTgifSA=,IFsgeyAiYyI6ICIyOCIsICJpIjogIjU3MDUzMjU4In0gXSA=
57053257,08,Q,IHsgImMiOiAiMDgiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTMyNTcifSA=,IFsgeyAiYyI6ICIwOCIsICJpIjogIjU3MDUzMjU3In0gXSA=
57053257,56,Q,IHsgImMiOiAiNTYiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTMyNTcifSA=,IFsgeyAiYyI6ICI1NiIsICJpIjogIjU3MDUzMjU3In0gXSA=
57053256,99,Q,IHsgImMiOiAiOTkiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTMyNTYifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUzMjU2In0gXSA=
57053255,TC,Q,IHsgImMiOiAiVEMiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTMyNTUifSA=,IFsgeyAiYyI6ICJUQyIsICJpIjogIjU3MDUzMjU1In0gXSA=
57053254,01,A,IHsgImMiOiAiMDEiLCAiZyI6ICJBIiwgImkiOiAiNTcwNTMyNTQifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDUzMjU0In0gXSA=
57052897,PL,M,IHsgImMiOiAiUEwiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4OTcifSA=,IFsgeyAiYyI6ICJQTCIsICJpIjogIjU3MDUyODk3In0gXSA=
57052896,88,M,IHsgImMiOiAiODgiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4OTYifSA=,IFsgeyAiYyI6ICI4OCIsICJpIjogIjU3MDUyODk2In0gXSA=
57052894,TA,M,IHsgImMiOiAiVEEiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4OTQifSA=,IFsgeyAiYyI6ICJUQSIsICJpIjogIjU3MDUyODk0In0gXSA=
57052894,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4OTQifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUyODk0In0gXSA=
57052893,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4OTMifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUyODkzIn0gXSA=
57052893,52,M,IHsgImMiOiAiNTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4OTMifSA=,IFsgeyAiYyI6ICI1MiIsICJpIjogIjU3MDUyODkzIn0gXSA=
57052892,TG,D,IHsgImMiOiAiVEciLCAiZyI6ICJEIiwgImkiOiAiNTcwNTI4OTIifSA=,IFsgeyAiYyI6ICJURyIsICJpIjogIjU3MDUyODkyIn0gXSA=
57052891,PL,M,IHsgImMiOiAiUEwiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4OTEifSA=,IFsgeyAiYyI6ICJQTCIsICJpIjogIjU3MDUyODkxIn0gXSA=
57052890,08,Q,IHsgImMiOiAiMDgiLCAiZyI6ICJRIiwgImkiOiAiNTcwNTI4OTAifSA=,IFsgeyAiYyI6ICIwOCIsICJpIjogIjU3MDUyODkwIn0gXSA=
57052889,95,O,IHsgImMiOiAiOTUiLCAiZyI6ICJPIiwgImkiOiAiNTcwNTI4ODkifSA=,IFsgeyAiYyI6ICI5NSIsICJpIjogIjU3MDUyODg5In0gXSA=
57052888,07,E,IHsgImMiOiAiMDciLCAiZyI6ICJFIiwgImkiOiAiNTcwNTI4ODgifSA=,IFsgeyAiYyI6ICIwNyIsICJpIjogIjU3MDUyODg4In0gXSA=
57052888,56,E,IHsgImMiOiAiNTYiLCAiZyI6ICJFIiwgImkiOiAiNTcwNTI4ODgifSA=,IFsgeyAiYyI6ICI1NiIsICJpIjogIjU3MDUyODg4In0gXSA=
57052887,01,M,IHsgImMiOiAiMDEiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4ODcifSA=,IFsgeyAiYyI6ICIwMSIsICJpIjogIjU3MDUyODg3In0gXSA=
57052886,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4ODYifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUyODg2In0gXSA=
57052884,68,M,IHsgImMiOiAiNjgiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4ODQifSA=,IFsgeyAiYyI6ICI2OCIsICJpIjogIjU3MDUyODg0In0gXSA=
57052883,43,M,IHsgImMiOiAiNDMiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4ODMifSA=,IFsgeyAiYyI6ICI0MyIsICJpIjogIjU3MDUyODgzIn0gXSA=
57052883,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4ODMifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUyODgzIn0gXSA=
57052883,52,M,IHsgImMiOiAiNTIiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4ODMifSA=,IFsgeyAiYyI6ICI1MiIsICJpIjogIjU3MDUyODgzIn0gXSA=
57052883,69,M,IHsgImMiOiAiNjkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4ODMifSA=,IFsgeyAiYyI6ICI2OSIsICJpIjogIjU3MDUyODgzIn0gXSA=
57052882,99,M,IHsgImMiOiAiOTkiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4ODIifSA=,IFsgeyAiYyI6ICI5OSIsICJpIjogIjU3MDUyODgyIn0gXSA=
57052882,46,M,IHsgImMiOiAiNDYiLCAiZyI6ICJNIiwgImkiOiAiNTcwNTI4ODIifSA=,IFsgeyAiYyI6ICI0NiIsICJpIjogIjU3MDUyODgyIn0gXSA=
