PRODUCTO,COLOR,GENERO
37052502,04,M
37052501,76,A
37052501,07,A
37052501,94,A
37052008,05,M
37052006,55,H
37052005,TM,Q
37052005,TO,Q
37052004,99,M
37052004,30,M
37052003,99,M
37052003,70,M
37052002,46,M
37052001,99,M
37051506,94,A
37051505,81,U
37051504,41,U
37051503,02,F
37051502,TM,A
37051502,TN,A
37051501,01,M
37051324,52,H
37051323,81,U
37051322,45,U
37051321,08,U
37051320,01,U
37051319,08,U
37051318,30,M
37051318,99,M
37051317,20,M
37051316,20,M
37051315,01,M
37051314,40,H
37051313,88,M
37051312,65,M
37051312,88,M
37051311,12,M
37051310,09,H
37051309,02,M
37051308,43,M
37051307,99,M
37051306,56,H
37051306,43,H
37051305,TM,M
37051304,30,U
37051302,70,M
37051302,99,M
37051301,99,M
37051299,50,M
37051298,76,U
37051297,68,M
37051296,52,M
37051296,85,M
37051295,05,M
37051295,62,M
37051293,01,U
37051292,08,U
37051291,08,U
37051290,43,A
37051289,98,M
37051288,05,M
37051286,OR,M
37051284,02,U
37051284,94,U
37051284,08,U
37051284,35,U
37051284,43,U
37051283,94,U
37051283,02,U
37051283,08,U
37051283,35,U
37051282,50,M
37051281,61,M
37051280,20,H
37051279,35,U
37051279,57,U
37051279,91,U
37051279,37,U
37051279,85,U
37051278,28,U
37051278,59,U
37051277,59,U
37051277,28,U
37051276,28,U
37051276,59,U
37051275,52,H
37051274,OR,M
37051273,02,D
37051272,56,H
37051271,05,M
37051271,99,M
37051270,99,M
37051204,05,M
37051204,87,M
37051203,95,F
37051103,20,M
37051027,56,O
37051027,37,O
37051027,52,O
37051027,94,O
37051027,99,O
37051026,43,M
37051026,76,M
37051025,TO,H
37050779,82,M
37050779,99,M
37050776,56,H
37050740,56,H
37050664,52,H
37050663,BB,H
37050662,TC,H
37050661,TM,H
37050660,99,M
37050657,TN,H
37050654,07,H
37050654,99,H
37050653,20,H
37050652,91,M
37050651,87,M
37050650,GC,H
37050589,99,H
37050589,08,H
37050487,95,F
37050487,07,F
37050486,56,M
37050485,56,A
37050485,99,A
37050484,OR,M
37050483,PL,M
37050480,50,M
37050480,01,M
37050480,99,M
37050478,99,M
37050478,35,M
37050478,68,M
37050476,50,M
37050472,91,F
37050472,95,F
37050472,07,F
37050471,TC,M
37050470,52,M
37050470,02,M
37050469,43,M
37050466,01,M
37050464,99,M
37050463,TN,M
37050462,99,M
37050459,TC,M
37050458,TM,M
37050457,TN,M
37050456,99,M
37050456,32,M
37050455,99,M
37050455,68,M
37050454,85,M
37050454,99,M
37050454,43,M
37050451,25,M
37050450,99,M
37050450,07,M
37050443,68,M
37050443,43,M
37050442,65,M
37050436,99,M
37050430,TO,M
37050426,99,M
37050424,05,M
37050423,30,M
37050418,05,M
37050416,05,M
37050405,85,M
37050405,30,M
37050399,05,M
37050399,43,M
37050399,08,M
37050399,99,M
37050356,01,M
37050353,88,M
37050353,52,M
37050345,05,M
37050345,99,M
37050341,99,E
37050338,OR,M
37050333,37,H
37050333,01,H
37050329,37,H
37050329,52,H
37050325,TM,M
37050323,TN,A
37050323,01,A
37050323,TO,A
37050323,TM,A
37050311,20,M
37050310,70,M
37050307,52,M
37050305,85,M
37050304,TC,A
37050304,TM,A
37050303,02,D
37050302,99,M
37050301,10,M
37050301,85,M
37050290,OR,M
37050279,43,M
37050272,OR,M
37050265,PL,M
37050262,OR,M
37050255,88,M
37050254,70,M
37050253,99,M
37050253,85,M
37050252,74,M
37050252,05,M
37050252,99,M
37050251,06,M
37050251,32,M
37050251,85,M
37050251,76,M
37050251,94,M
37050251,99,M
37050251,68,M
37050250,56,H
37050246,12,M
37050245,09,M
37050243,05,A
37050230,56,H
37050227,40,O
37050224,01,H
37050224,56,H
37050224,99,H
37050223,02,E
37050219,75,O
37050218,35,E
37050217,08,A
37050216,43,H
37050201,PL,M
37050198,61,M
37050186,12,H
37050186,01,H
37050183,51,H
37050183,23,H
37050173,OR,M
37050173,PL,M
37050172,52,H
37050162,54,H
37050158,70,M
37050154,20,M
37050153,43,M
37050152,50,H
37050151,61,M
37050151,70,M
37050150,65,M
37050150,70,M
37050150,43,M
37050146,TM,M
37050137,82,H
37050132,01,H
37050121,56,M
37050120,56,M
37050119,37,M
37050118,PL,M
37050118,OR,M
37050114,56,M
37050096,TN,M
37050095,05,M
37050087,37,H
37050079,TN,M
37050052,99,M
37050051,20,M
37050049,02,O
37050048,95,A
37050048,05,A
37050047,02,E
37050046,01,M
37050045,01,M
37050044,TM,M
37050043,26,D
37050043,92,D
37050042,05,A
37050041,88,M
37050040,02,M
37050035,37,H
37050035,56,H
37050034,36,H
37050034,56,H
37050033,TN,M
37050032,TC,M
37050028,99,M
37050027,68,M
37050026,92,H
37050025,37,O
37050025,52,O
37050003,CU,M
37050003,99,M
37050002,TC,E
37050001,TC,A
37050000,TC,A
37049097,99,M
37049092,03,M
37049084,99,M
37049083,37,U
37049077,32,M
37049068,43,M
37049063,99,M
37049063,88,M
37048261,09,M
37048260,43,M
37048256,PL,M
37048255,95,E
37047880,PL,A
37047879,69,Q
37047878,99,H
37047877,02,O
37047877,37,O
37047770,78,M
37047769,56,A
37047768,TM,M
37047767,99,M
37047767,88,M
37047766,43,M
37047765,52,M
37047764,09,M
37047763,99,M
37047762,30,M
37047761,70,M
37047760,TC,M
37047759,65,M
37047759,43,M
37047757,05,M
37047755,43,M
37047752,99,Q
37047752,02,Q
37047751,52,F
37047750,37,D
37047749,37,O
37047747,03,U
37047746,TC,A
37047744,02,M
37047744,99,M
37047742,08,A
37047741,99,A
37047740,92,H
37047739,OR,A
37047737,02,M
37047736,99,M
37047735,53,M
37047735,02,M
37047732,88,M
37047731,28,M
37047730,56,E
37047729,30,U
37047727,37,O
37047725,85,M
37047724,01,M
37047723,05,M
37047722,99,M
37047721,99,M
37047720,TO,M
37047718,52,D
37047717,05,U
37047715,08,H
37047712,20,U
37047711,08,U
37047710,30,U
37047708,08,U
37047707,37,H
37047707,56,H
37047705,08,H
37047112,30,M
37047112,85,M
37047111,43,A
37047110,85,A
37047109,43,A
37047108,85,A
37047107,92,H
37047106,50,A
37047106,02,A
37047105,37,D
37046718,30,M
37046717,92,M
37046716,52,M
37046715,05,M
37046713,56,H
37046712,69,M
37046711,85,E
37046710,08,U
37046709,08,Q
37046708,30,M
37046707,05,U
37046706,99,M
37046705,08,U
37046704,43,H
37046704,56,H
37046320,99,M
37046319,PL,M
37046318,99,M
37046316,99,M
37046315,99,M
37046314,99,M
37046313,99,A
37046311,85,M
37046310,53,D
37046309,88,M
37046309,99,M
37046308,02,O
37046307,99,E
37046305,91,D
37046304,30,A
37045971,08,U
37045970,78,H
37045969,70,M
37045968,30,M
37045967,30,M
37045966,75,M
37045965,05,M
37045964,20,M
37045963,99,M
37045962,28,E
37045960,01,M
37045958,05,M
37045957,30,U
37045956,74,Q
37045955,OR,M
37045954,92,O
37045953,30,U
37045952,16,D
37045951,56,D
37045950,07,A
37045950,81,A
37045949,80,M
37045948,56,O
37045947,88,M
37045947,99,M
37045946,56,U
37045945,99,E
37045945,95,E
37045945,94,E
37045944,99,M
37045944,70,M
37045943,35,M
37045943,99,M
37045942,OR,Q
37045941,02,M
37045940,99,M
37045938,50,M
37045937,OR,Q
37045936,OR,Q
37045935,OR,Q
37045934,OR,Q
37045933,32,M
37045932,99,M
37045931,99,M
37045931,07,M
37045930,43,M
37045929,85,M
37045928,52,H
37045927,16,A
37045926,40,E
37045925,88,M
37045925,52,M
37045925,99,M
37045924,56,H
37045924,18,H
37045923,08,H
37045922,08,H
37045922,56,H
37045921,99,H
37045920,91,H
37045919,76,U
37045919,08,U
37045919,35,U
37045918,76,U
37045918,35,U
37045918,08,U
37045917,30,H
37045916,01,U
37045915,92,H
37045914,08,U
37045914,30,U
37045914,35,U
37045913,30,U
37045913,35,U
37045913,08,U
37045912,TO,M
37045911,68,Q
37045910,49,Q
37045910,15,Q
37045909,99,M
37045908,TN,H
37045906,30,U
37045905,37,H
37045904,17,D
37045904,91,D
37045903,57,H
37045902,99,M
37045836,05,A
37045835,65,M
37045834,PL,M
37045833,88,M
37045832,99,M
37045831,50,M
37045830,OR,M
37045828,56,O
37045828,43,O
37045827,52,M
37045826,99,M
37045825,88,M
37045825,94,M
37045825,99,M
37045824,68,M
37045823,68,M
37045823,02,M
37045823,50,M
37045822,43,M
37045821,99,M
37045820,92,A
37045819,20,M
37045819,37,M
37045818,52,M
37045818,99,M
37045817,76,M
37045816,09,D
37045815,99,M
37045814,15,M
37045814,99,M
37045149,37,M
37045148,02,F
37045147,02,E
37045146,95,E
37045145,TO,M
37045143,56,M
37045142,02,M
37045139,99,A
37045138,50,M
37045137,99,M
37045135,40,Q
37045135,99,Q
37045134,30,M
37045133,94,M
37045132,TU,M
37045131,05,M
37045131,35,M
37045130,08,M
37045129,92,M
37045129,09,M
37045129,99,M
37044774,60,M
37044773,43,M
37044772,56,H
37044771,01,U
37044770,50,H
37044769,01,U
37044768,01,U
37044767,70,M
37044766,02,A
37044765,85,A
37044764,85,A
37044763,56,H
37044763,37,H
37044762,08,U
37044761,05,O
37044760,05,D
37044759,TM,D
37044758,92,U
37044757,09,H
37044757,99,H
37044756,56,Q
37044756,99,Q
37044755,92,O
37044755,37,O
37044755,56,O
37044754,TN,A
37044753,96,H
37044753,31,H
37044753,56,H
37044400,05,M
37044399,02,D
37044398,88,M
37044397,TM,M
37044396,05,M
37044395,88,M
37044394,01,U
37044393,05,M
37044392,99,M
37044391,30,M
37044390,70,M
37044389,68,Q
37044388,99,M
37044386,37,H
37044385,05,P
37044385,95,P
37044384,07,M
37044383,TN,M
37044382,99,M
37044381,99,A
37044380,99,M
37044379,PL,M
37044377,99,O
37044377,95,O
37044377,37,O
37044377,20,O
37044066,99,M
37044066,88,M
37044065,85,M
37044064,76,M
37044062,88,M
37044061,05,M
37044061,99,M
37044060,99,M
37044059,99,M
37044059,30,M
37044058,30,M
37044056,43,M
37044055,99,A
37044055,43,A
37044054,40,A
37044053,68,A
37044052,68,A
37044051,99,M
37044050,99,M
37044049,07,A
37044048,08,H
37044048,49,H
37044047,05,U
37044046,05,U
37044046,83,U
37044046,30,U
37044045,TG,E
37044044,99,H
37044044,CU,H
37044043,CU,H
37044043,99,H
37044042,02,M
37044042,08,M
37044041,99,Q
37044040,56,H
37044040,92,H
37044040,09,H
37044039,43,U
37044038,20,U
37044038,52,U
37044037,99,M
37044036,56,U
37044035,91,E
37044034,02,E
37044033,09,M
37044032,11,M
37044032,70,M
37044031,02,M
37044031,43,M
37044030,08,M
37044030,56,M
37044028,08,U
37044027,99,A
37044026,02,D
37044025,99,O
37044024,56,U
37044023,20,U
37044022,20,U
37044021,44,O
37044020,62,U
37044020,52,U
37044020,35,U
37044020,37,U
37044020,79,U
37044020,05,U
37044019,02,M
37044018,15,M
37044017,02,M
37044016,99,M
37044014,56,O
37044013,92,U
37044012,15,M
37044012,05,M
37044012,85,M
37044010,99,H
37044009,50,H
37044009,99,H
37044009,01,H
37044009,56,H
37044007,57,H
37044006,99,H
37044005,77,H
37044005,08,H
37044005,37,H
37044005,56,H
37044004,OR,M
37044004,PL,M
37044003,99,H
37044002,91,H
37044001,37,M
37044001,02,M
37043855,88,M
37043855,99,M
37043854,43,M
37043853,88,M
37043852,43,M
37043851,08,H
37043850,TG,H
37043849,TM,H
37043848,30,H
37043847,TM,H
37043846,82,M
37043845,02,M
37043843,05,M
37043843,43,M
37043841,37,M
37043841,07,M
37043840,08,M
37043840,37,M
37043839,01,M
37043839,20,M
37043838,99,M
37043837,99,M
37043836,09,M
37043836,99,M
37043836,70,M
37043836,94,M
37043836,43,M
37043273,91,F
37043272,52,O
37043271,40,F
37043270,02,A
37043269,52,A
37043269,83,A
37043268,02,A
37043267,OR,Q
37043266,OR,Q
37043264,50,A
37043263,92,Q
37043262,81,Q
37043262,52,Q
37043261,52,D
37043260,94,O
37043258,76,O
37043257,11,Q
37043256,52,M
37043255,02,A
37043254,15,M
37043254,35,M
37043253,56,O
37042888,99,H
37042887,95,F
37042886,52,E
37042886,07,E
37042886,81,E
37042885,08,U
37042884,43,M
37042883,68,M
37042883,30,M
37042882,99,A
37042881,70,M
37042881,43,M
37042881,99,M
37042881,69,M
37042880,02,M
37042878,12,D
37042878,50,D
37042878,52,D
37042877,99,A
37042525,08,U
37042524,98,M
37042522,99,H
37042521,56,H
37042521,26,H
37042521,71,H
37042521,01,H
37042520,05,M
37042519,OR,Q
37042518,56,A
37042517,32,M
37042515,35,F
37042515,40,F
37042515,81,F
37042514,02,E
37042513,20,M
37042512,02,D
37042511,05,M
37042510,50,M
37042509,15,D
37042509,37,D
37042509,92,D
37042508,06,O
37042508,56,O
37042508,04,O
37042508,37,O
37042508,31,O
37042507,87,M
37042507,05,M
37042506,TM,O
37042505,99,M
37042505,01,M
37042504,50,D
37042503,30,M
37042502,OR,M
37042501,OR,M
37042007,08,A
37042006,55,H
37042005,85,M
37042004,99,M
37042004,68,M
37042003,23,M
37042002,52,M
37042002,28,M
37042001,61,A
37042001,56,A
37041506,92,U
37041506,08,U
37041505,41,U
37041503,50,F
37041503,02,F
37041503,81,F
37041502,TM,D
37041501,14,M
37041326,30,U
37041325,08,U
37041324,20,U
37041323,81,U
37041322,45,U
37041321,70,M
37041319,85,M
37041318,05,U
37041318,76,U
37041318,35,U
37041317,43,U
37041317,68,U
37041317,08,U
37041317,52,U
37041316,99,M
37041315,46,M
37041314,43,M
37041313,65,M
37041313,88,M
37041312,43,M
37041311,PL,M
37041310,99,M
37041309,70,M
37041308,43,M
37041307,99,M
37041307,43,M
37041306,99,M
37041306,50,M
37041305,30,U
37041304,87,A
37041303,99,M
37041302,52,M
37041300,20,M
37041299,76,U
37041298,43,M
37041297,05,U
37041295,08,U
37041294,01,U
37041293,08,U
37041292,61,M
37041290,02,O
37041289,02,M
37041288,53,M
37041287,01,H
37041286,30,H
37041285,02,U
37041285,94,U
37041285,43,U
37041285,08,U
37041285,35,U
37041284,35,U
37041284,83,U
37041283,35,U
37041283,83,U
37041282,35,U
37041282,83,U
37041281,35,U
37041281,83,U
37041280,57,U
37041280,85,U
37041280,35,U
37041280,91,U
37041279,57,U
37041279,37,U
37041279,35,U
37041279,91,U
37041279,85,U
37041278,28,U
37041278,59,U
37041277,59,U
37041277,28,U
37041276,99,M
37041276,32,M
37041275,99,M
37041274,56,H
37041273,70,Q
37041272,TM,M
37041271,15,M
37041258,50,E
37041257,50,H
37041256,69,H
37041255,69,H
37041254,50,H
37041253,01,Q
37041252,01,M
37041251,95,F
37041032,05,H
37041031,40,H
37041031,56,H
37041031,08,H
37041031,30,H
37041030,01,H
37041030,99,H
37041030,43,H
37041030,16,H
37041030,94,H
37041030,56,H
37041028,99,H
37041028,01,H
37041025,81,E
37041000,51,H
37040935,09,H
37040935,41,H
37040935,87,H
37040935,02,H
37040934,70,H
37040932,43,H
37040932,56,H
37040794,05,H
37040793,12,H
37040792,56,H
37040791,OR,M
37040789,26,M
37040788,56,H
37040787,32,M
37040787,99,M
37040786,99,H
37040786,77,H
37040786,56,H
37040786,38,H
37040786,08,H
37040785,56,H
37040784,99,M
37040784,32,M
37040781,10,M
37040781,32,M
37040780,49,H
37040780,09,H
37040779,56,H
37040778,OR,M
37040777,56,H
37040776,99,M
37040775,43,M
37040652,35,H
37040566,15,M
37040566,11,M
37040566,81,M
37040566,87,M
37040566,56,M
37040566,46,M
37040566,01,M
37040566,24,M
37040566,43,M
37040566,51,M
37040566,88,M
37040564,08,H
37040564,52,H
37040563,TM,H
37040562,TC,H
37040561,TO,H
37040560,TN,H
37040558,02,H
37040557,06,H
37040557,56,H
37040557,99,H
37040556,38,H
37040556,52,H
37040556,35,H
37040556,08,H
37040556,70,H
37040556,56,H
37040555,56,H
37040555,37,H
37040554,39,H
37040552,37,H
37040552,56,H
37040552,08,H
37040487,95,A
37040469,30,M
37040454,99,M
37040454,87,M
37040454,43,M
37040453,99,M
37040453,70,M
37040451,20,M
37040450,99,M
37040450,07,M
37040450,02,M
37040367,TO,M
37040366,TM,M
37040365,85,A
37040364,95,A
37040363,02,A
37040362,94,A
37040361,70,M
37040361,88,M
37040361,30,M
37040360,06,M
37040360,99,M
37040360,70,M
37040360,43,M
37040359,80,M
37040358,01,M
37040358,68,M
37040358,11,M
37040357,43,M
37040357,88,M
37040356,99,M
37040356,20,M
37040356,01,M
37040355,05,M
37040354,02,E
37040353,01,M
37040352,99,M
37040352,05,M
37040351,05,M
37040350,05,M
37040252,TN,Q
37040251,08,Q
37040229,85,E
37040229,56,E
37040229,99,E
37040229,94,E
37040205,OR,M
37040191,56,H
37040171,05,H
37040169,87,H
37040167,01,M
37040167,99,M
37040166,OR,M
37040164,99,D
37040164,43,D
37040164,95,D
37040164,56,D
37040164,94,D
37040164,52,D
37040163,76,D
37040163,56,D
37040163,02,D
37040163,94,D
37040163,99,D
37040162,54,H
37040161,50,H
37040160,50,H
37040159,65,M
37040158,05,M
37040157,52,M
37040156,20,M
37040156,99,M
37040155,99,M
37040155,70,M
37040154,61,M
37040153,OR,M
37040152,61,M
37040152,21,M
37040151,02,O
37040150,52,M
37040150,01,M
37040150,99,M
37040147,TN,M
37040128,05,A
37040127,88,M
37040126,OR,M
37040126,PL,M
37040120,OR,M
37040112,PL,M
37040112,OR,M
37040055,88,M
37040054,02,M
37040053,69,H
37040051,20,M
37040050,02,M
37040049,20,M
37040048,02,M
37040047,02,M
37040045,69,H
37040044,02,D
37040044,37,D
37040044,16,D
37040043,11,M
37040042,20,M
37040041,11,M
37040041,85,M
37040040,99,M
37040040,02,M
37040038,99,H
37040032,52,M
37040031,01,M
37040029,99,M
37040028,99,M
37040027,99,H
37040026,99,M
37040025,03,H
37040001,TC,A
37040000,TC,E
37039101,99,M
37039092,02,U
37039090,43,U
37039089,05,U
37039085,37,U
37039084,37,U
37039077,99,M
37039067,43,M
37039066,70,A
37039065,43,A
37039064,02,U
37039063,52,U
37039039,30,M
37039033,83,M
37039032,TA,U
37039030,43,U
37039029,07,U
37039028,36,U
37039028,73,U
37039027,OR,U
37039027,76,U
37039026,40,U
37039025,43,U
37038629,99,M
37038260,64,M
37038259,99,M
37038258,91,M
37038258,56,M
37038257,37,H
37038255,94,D
37038254,08,M
37038253,95,D
37037881,99,M
37037881,32,M
37037880,99,M
37037880,37,M
37037878,99,H
37037877,99,A
37037877,05,A
37037766,43,M
37037765,99,M
37037764,43,M
37037763,99,M
37037763,30,M
37037762,99,M
37037761,85,M
37037760,TC,M
37037759,88,M
37037758,20,U
37037757,99,M
37037756,43,M
37037756,88,M
37037754,56,P
37037751,92,M
37037749,99,M
37037748,36,M
37037747,99,M
37037747,06,M
37037745,20,U
37037744,27,M
37037743,27,M
37037742,43,M
37037740,37,E
37037738,02,M
37037737,88,M
37037736,88,M
37037734,99,M
37037730,30,M
37037729,08,U
37037728,91,M
37037726,49,M
37037725,52,M
37037724,99,M
37037722,99,M
37037720,70,U
37037719,99,M
37037718,81,E
37037717,05,U
37037716,94,H
37037715,08,H
37037713,35,M
37037713,52,M
37037711,56,H
37037711,92,H
37037709,56,H
37037708,99,H
37037707,16,H
37037656,35,H
37037655,03,H
37037654,39,H
37037111,85,A
37037110,99,M
37037107,43,M
37037106,83,E
37037105,99,H
37036719,02,M
37036718,70,Q
37036717,05,M
37036716,05,A
37036715,05,M
37036713,30,U
37036712,94,E
37036711,TM,F
37036710,92,U
37036709,02,Q
37036708,TN,M
37036707,43,O
37036706,09,E
37036705,99,M
37036704,37,H
37036704,08,H
37036704,92,H
37036319,PL,M
37036318,02,M
37036317,76,M
37036316,02,A
37036315,99,M
37036314,TO,P
37036313,85,M
37036311,76,U
37036311,35,U
37036310,85,E
37036309,08,D
37036309,95,D
37036308,91,Q
37036306,02,D
37036305,15,O
37036304,91,F
37036303,40,F
37036303,81,F
37036303,03,F
37035972,07,A
37035971,08,U
37035970,30,M
37035969,12,M
37035968,70,M
37035967,12,M
37035966,65,M
37035963,99,M
37035961,TU,M
37035960,02,M
37035959,91,M
37035958,05,M
37035957,TU,M
37035956,05,M
37035955,56,A
37035954,92,D
37035953,30,U
37035952,94,A
37035952,02,A
37035951,07,E
37035950,81,E
37035949,50,M
37035948,56,O
37035947,52,M
37035947,37,M
37035946,PL,M
37035946,88,M
37035944,99,M
37035943,31,M
37035942,OR,Q
37035941,07,M
37035941,50,M
37035940,OR,Q
37035939,OR,Q
37035938,PL,Q
37035936,OR,Q
37035935,02,U
37035934,02,U
37035933,99,M
37035933,37,M
37035930,09,M
37035929,99,M
37035928,16,E
37035927,30,U
37035926,01,U
37035925,01,U
37035924,37,H
37035924,07,H
37035924,69,H
37035923,56,H
37035922,78,H
37035922,56,H
37035922,05,H
37035921,94,H
37035920,30,U
37035919,35,U
37035919,08,U
37035919,76,U
37035917,54,H
37035916,92,H
37035916,37,H
37035916,08,H
37035915,05,H
37035915,37,H
37035915,27,H
37035915,56,H
37035915,99,H
37035914,08,U
37035914,30,U
37035914,35,U
37035913,TU,M
37035911,99,M
37035910,69,M
37035910,07,M
37035910,99,M
37035910,02,M
37035909,02,M
37035909,56,M
37035908,92,E
37035907,99,M
37035906,30,U
37035905,49,H
37035905,95,H
37035905,56,H
37035904,91,H
37035903,06,M
37035902,99,M
37035902,30,M
37035836,30,Q
37035835,30,M
37035834,OR,M
37035833,OR,M
37035832,OR,M
37035831,OR,M
37035830,OR,M
37035829,43,O
37035829,07,O
37035827,01,M
37035826,81,M
37035826,11,M
37035826,50,M
37035825,68,M
37035824,40,Q
37035823,12,M
37035822,99,M
37035821,56,M
37035819,56,M
37035819,88,M
37035818,30,E
37035817,17,M
37035817,37,M
37035816,09,D
37035814,99,M
37035814,15,M
37035729,99,M
37035149,56,F
37035148,02,E
37035147,02,E
37035146,07,M
37035145,PL,M
37035144,52,A
37035143,02,M
37035142,TO,M
37035141,56,M
37035140,43,O
37035139,99,M
37035139,35,M
37035138,05,M
37035135,TO,M
37035134,81,A
37035133,99,M
37035133,81,M
37035133,01,M
37035132,70,M
37035132,06,M
37035132,99,M
37035131,99,M
37035131,94,M
37035130,99,M
37035130,77,M
37035129,35,M
37035129,99,M
37034774,02,A
37034773,02,A
37034772,56,H
37034771,99,M
37034770,01,U
37034769,01,U
37034768,01,U
37034767,05,A
37034766,52,Q
37034766,40,Q
37034766,91,Q
37034764,43,A
37034763,08,U
37034762,02,D
37034761,38,O
37034760,91,A
37034759,85,U
37034758,94,O
37034757,40,Q
37034756,99,P
37034756,35,P
37034756,69,P
37034755,99,H
37034755,09,H
37034755,94,H
37034753,69,H
37034400,43,M
37034399,95,A
37034398,88,M
37034397,85,M
37034396,01,U
37034395,01,U
37034394,85,M
37034393,99,M
37034392,99,M
37034391,85,M
37034390,99,M
37034389,99,A
37034387,52,H
37034387,37,H
37034386,37,P
37034386,56,P
37034385,99,M
37034384,05,A
37034383,81,M
37034382,78,D
37034381,88,M
37034381,99,M
37034381,07,M
37034381,95,M
37034380,30,M
37034379,43,M
37034379,95,M
37034379,02,M
37034378,05,M
37034378,99,M
37034377,30,M
37034067,CU,M
37034066,99,M
37034065,85,M
37034064,30,M
37034063,05,U
37034062,70,E
37034061,50,E
37034061,15,E
37034059,56,A
37034057,15,A
37034056,52,A
37034056,85,A
37034055,99,Q
37034054,12,A
37034053,20,A
37034052,OR,A
37034051,82,A
37034051,40,A
37034050,01,M
37034049,91,H
37034047,81,E
37034047,56,E
37034047,94,E
37034047,07,E
37034046,02,U
37034045,02,E
37034044,99,H
37034043,30,H
37034042,99,M
37034042,80,M
37034042,78,M
37034041,TA,U
37034041,70,U
37034040,52,M
37034040,79,M
37034040,88,M
37034040,02,M
37034038,02,M
37034037,99,M
37034036,56,U
37034035,30,U
37034034,52,M
37034034,02,M
37034033,94,H
37034032,05,H
37034032,20,H
37034031,05,M
37034031,43,M
37034031,32,M
37034030,08,U
37034029,08,U
37034028,12,U
37034027,40,D
37034026,08,H
37034026,37,H
37034025,52,P
37034025,99,P
37034025,94,P
37034025,69,P
37034024,08,H
37034023,56,H
37034022,70,H
37034022,09,H
37034021,69,H
37034020,16,H
37034020,02,H
37034019,37,H
37034018,02,H
37034017,99,M
37034016,99,M
37034015,94,O
37034014,28,U
37034013,92,H
37034013,99,H
37034012,50,H
37034011,37,H
37034011,78,H
37034011,30,H
37034010,37,H
37034010,50,H
37034010,56,H
37034009,50,D
37034008,07,H
37034008,99,H
37034007,92,H
37034006,02,E
37034006,81,E
37034005,OR,M
37034005,PL,M
37034004,77,H
37034004,99,H
37034002,35,H
37034001,08,H
37034001,37,H
37034001,56,H
37033857,99,M
37033856,85,M
37033855,02,M
37033854,52,M
37033853,TM,M
37033852,TO,M
37033851,TG,H
37033850,30,H
37033849,05,H
37033848,TG,H
37033846,09,M
37033845,07,M
37033845,99,M
37033845,56,M
37033844,99,M
37033843,37,M
37033843,85,M
37033842,99,M
37033841,99,M
37033840,79,M
37033839,99,M
37033839,07,M
37033838,99,M
37033272,30,M
37033272,70,M
37033271,59,F
37033270,89,A
37033269,56,A
37033268,56,O
37033267,OR,Q
37033265,91,F
37033264,02,F
37033263,05,Q
37033262,30,Q
37033261,43,Q
37033260,01,A
37033259,43,O
37033259,95,O
37033259,56,O
37033258,02,Q
37033257,45,Q
37033256,49,O
37033255,32,M
37033254,02,Q
37033254,81,Q
37033254,50,Q
37033253,52,A
37033253,88,A
37033253,02,A
37032888,88,M
37032888,52,M
37032887,91,F
37032886,08,U
37032885,68,M
37032884,35,F
37032883,01,Q
37032883,TM,Q
37032882,99,M
37032882,69,M
37032881,30,M
37032880,52,F
37032880,91,F
37032879,99,M
37032525,99,E
37032524,99,A
37032523,99,H
37032522,32,M
37032521,TA,M
37032520,OR,Q
37032519,98,M
37032518,50,A
37032517,TG,H
37032516,02,D
37032515,07,F
37032515,91,F
37032515,38,F
37032515,54,F
37032514,OR,M
37032514,PL,M
37032513,OR,M
37032512,88,M
37032511,TG,Q
37032511,01,Q
37032511,TM,Q
37032511,TN,Q
37032510,80,M
37032509,OR,M
37032508,70,M
37032508,99,M
37032507,56,H
37032506,TM,D
37032505,99,M
37032504,99,M
37032503,OR,M
37032502,OR,M
37032008,78,D
37032007,94,A
37032006,03,Q
37032006,43,Q
37032005,99,M
37032004,99,M
37032003,99,M
37032001,56,A
37032001,92,A
37031506,11,U
37031505,02,F
37031504,02,F
37031503,02,F
37031328,08,U
37031327,08,U
37031326,20,U
37031325,20,U
37031324,81,U
37031323,45,U
37031322,01,H
37031321,99,H
37031320,99,H
37031319,35,U
37031319,05,U
37031318,52,U
37031318,68,U
37031318,43,U
37031318,08,U
37031317,43,U
37031316,43,M
37031314,85,M
37031313,88,M
37031311,43,M
37031310,TO,M
37031309,TM,M
37031308,70,M
37031307,94,H
37031306,52,U
37031305,30,U
37031304,01,U
37031303,20,H
37031301,05,M
37031300,02,M
37031299,76,U
37031298,88,M
37031298,99,M
37031297,70,M
37031296,01,U
37031295,01,U
37031291,TC,M
37031290,98,M
37031289,05,M
37031287,02,H
37031286,02,M
37031285,35,U
37031285,83,U
37031284,35,U
37031284,83,U
37031283,35,U
37031283,83,U
37031282,35,U
37031282,83,U
37031281,91,U
37031281,85,U
37031281,57,U
37031281,35,U
37031280,85,U
37031280,91,U
37031280,57,U
37031280,37,U
37031280,35,U
37031279,59,U
37031279,28,U
37031278,59,U
37031278,28,U
37031277,12,H
37031276,56,H
37031275,35,U
37031275,05,U
37031275,83,U
37031275,96,U
37031275,08,U
37031275,94,U
37031274,56,D
37031273,TO,H
37031272,TC,Q
37031271,09,H
37031245,01,M
37031245,56,M
37031245,87,M
37031150,40,M
37031125,87,M
37030869,06,H
37030777,99,M
37030776,56,H
37030775,40,M
37030775,79,M
37030652,88,M
37030651,52,M
37030551,37,H
