PRODUCTO,COLOR,GENERO
47098637,01,M
47098637,99,M
47098636,81,M
47098636,05,M
47098635,05,M
47098634,05,M
47098633,36,M
47098633,99,M
47098632,01,M
47098631,30,M
47098631,99,M
47098257,36,U
47098256,02,Q
47098255,52,Q
47098254,05,A
47098253,85,A
47098253,02,A
47097884,70,Q
47097882,08,M
47097881,01,M
47097880,85,E
47097879,07,M
47097878,50,D
47097877,87,A
47097851,56,M
47097849,12,A
47097848,02,A
47097847,PL,Q
47097846,08,M
47097846,81,M
47097844,01,A
47097843,50,F
47097842,43,Q
47097841,TM,A
47097840,01,F
47097839,87,A
47097838,74,A
47097837,TC,E
47097835,32,M
47097834,08,M
47097833,OR,M
47097831,41,A
47097830,59,Q
47097827,75,O
47097827,95,O
47097827,07,O
47097825,08,M
47097824,06,M
47097823,43,M
47097823,02,M
47097822,70,M
47097819,CU,M
47097818,08,H
47097818,92,H
47097817,99,M
47097814,99,H
47097139,99,M
47097138,70,M
47097137,50,H
47097136,43,M
47097135,99,M
47097134,99,M
47097132,05,M
47097131,02,M
47097130,05,M
47097128,99,M
47097126,30,M
47097125,02,A
47097124,70,M
47097124,05,M
47097123,50,M
47097123,06,M
47097121,08,M
47097118,05,M
47097118,99,M
47097117,37,M
47097117,07,M
47097116,52,M
47097115,91,M
47097114,85,M
47097114,99,M
47097113,01,M
47097113,99,M
47097113,43,M
47097113,85,M
47097112,30,M
47097112,05,M
47097110,05,M
47097109,02,M
47097109,52,M
47097109,08,M
47097108,81,M
47097107,99,M
47097107,02,M
47097106,08,M
47097105,85,M
47096714,05,M
47096713,69,E
47096710,26,M
47096709,05,U
47096708,02,D
47096706,42,O
47096705,08,O
47096705,37,O
47096705,99,O
47096704,56,M
47096326,52,A
47096325,02,M
47096324,05,M
47096323,02,A
47096322,99,A
47096321,PL,M
47096320,01,E
47096319,40,Q
47096318,52,P
47096317,53,A
47096316,02,E
47096315,85,E
47096315,69,E
47096314,05,M
47096313,07,A
47096312,52,D
47096310,05,M
47096309,02,U
47096307,30,U
47096306,TC,M
47096305,69,Q
47095973,01,H
47095971,05,M
47095968,70,E
47095967,01,M
47095966,01,H
47095965,43,H
47095964,DO,M
47095963,01,M
47095962,91,H
47095961,14,M
47095961,88,M
47095959,30,M
47095958,02,O
47095958,56,O
47095956,05,A
47095953,02,O
47095952,43,D
47095951,43,Q
47095950,50,M
47095950,12,M
47095948,56,M
47095947,09,F
47095946,70,A
47095945,56,M
47095944,07,E
47095943,37,H
47095942,03,U
47095941,94,O
47095941,99,O
47095940,87,D
47095940,12,D
47095940,53,D
47095940,41,D
47095939,02,A
47095939,81,A
47095938,37,Q
47095938,02,Q
47095938,95,Q
47095937,52,O
47095937,03,O
47095937,43,O
47095937,50,O
47095936,52,E
47095935,52,U
47095934,53,O
47095933,52,A
47095932,16,U
47095932,03,U
47095931,50,D
47095930,30,U
47095927,52,Q
47095926,82,F
47095924,08,U
47095923,07,H
47095923,19,H
47095922,87,A
47095921,99,Q
47095920,08,Q
47095917,58,U
47095916,73,U
47095915,68,M
47095915,46,M
47095914,08,H
47095914,CO,H
47095913,65,M
47095913,99,M
47095912,05,M
47095911,02,M
47095911,46,M
47095909,52,M
47095908,43,H
47095908,56,H
47095907,45,F
47095907,08,F
47095905,03,H
47095904,99,H
47095904,49,H
47095903,TC,Q
47095903,TO,Q
47095902,54,H
47095902,08,H
47095902,37,H
47095883,02,M
47095881,99,M
47095880,32,M
47095879,99,M
47095878,99,M
47095877,50,M
47095875,68,M
47095874,68,M
47095873,56,M
47095872,99,M
47095869,DC,M
47095868,65,M
47095867,85,M
47095867,99,M
47095867,56,M
47095866,20,M
47095865,TG,M
47095864,85,M
47095863,05,U
47095862,88,M
47095862,20,M
47095862,43,M
47095861,02,A
47095859,99,M
47095859,61,M
47095858,99,M
47095857,02,M
47095856,68,M
47095855,85,M
47095855,37,M
47095855,01,M
47095854,09,M
47095853,01,M
47095850,OR,M
47095849,59,Q
47095848,99,M
47095847,94,O
47095846,52,M
47095845,65,M
47095844,02,M
47095842,43,M
47095840,02,M
47095836,52,Q
47095656,80,M
47095655,57,M
47095654,99,M
47095653,70,M
47095651,02,M
47095650,02,M
47095149,56,A
47095148,TM,F
47095147,02,D
47095146,CO,M
47095145,61,A
47095144,01,E
47095143,40,A
47095142,50,Q
47095141,99,Q
47095140,85,A
47095138,68,A
47095137,56,O
47095137,08,O
47095136,52,Q
47095136,99,Q
47095131,91,H
47095129,02,M
47094764,08,U
47094763,08,M
47094762,50,M
47094760,PL,M
47094760,OR,M
47094757,85,M
47094757,99,M
47094757,02,M
47094755,07,F
47094754,85,A
47094753,20,M
47094435,92,M
47094434,69,E
47094433,02,F
47094432,56,M
47094431,52,F
47094430,99,M
47094429,99,M
47094427,02,H
47094426,PL,M
47094425,PL,M
47094424,99,M
47094423,CU,M
47094422,40,D
47094421,40,O
47094420,99,M
47094420,02,M
47094419,07,F
47094418,45,E
47094417,07,A
47094415,92,A
47094414,56,H
47094414,07,H
47094413,05,M
47094412,02,A
47094411,88,Q
47094410,01,F
47094409,02,U
47094408,46,O
47094406,70,D
47094406,52,D
47094405,56,O
47094404,01,A
47094403,80,M
47094402,83,Q
47094401,08,H
47094401,02,H
47094401,69,H
47094401,09,H
47094400,08,H
47094399,02,Q
47094399,99,Q
47094398,99,Q
47094398,88,Q
47094398,02,Q
47094397,91,P
47094396,52,E
47094396,02,E
47094395,30,H
47094395,99,H
47094393,50,P
47094393,40,P
47094392,45,A
47094391,37,H
47094389,56,P
47094389,95,P
47094388,94,U
47094387,16,U
47094387,50,U
47094386,61,E
47094386,01,E
47094383,95,Q
47094383,08,Q
47094382,08,A
47094380,56,H
47094378,05,D
47094377,99,M
47094043,05,M
47094042,05,M
47094040,99,M
47094039,30,M
47094039,99,M
47094038,99,M
47094036,30,M
47094035,43,M
47094034,05,M
47094033,52,M
47094033,85,M
47094031,30,M
47094030,52,A
47094029,01,M
47094029,20,M
47094029,99,M
47094028,43,A
47094027,02,M
47094026,99,M
47094026,08,M
47094025,43,M
47094024,31,M
47094023,PL,M
47094023,OR,M
47094019,99,M
47094018,06,M
47094018,20,M
47094018,01,M
47094017,02,M
47094016,99,M
47094015,05,M
47094014,09,O
47094013,99,M
47094013,05,M
47094012,05,O
47094011,05,U
47094010,23,M
47094009,02,A
47094008,69,H
47094007,05,U
47094006,53,M
47094006,99,M
47094006,40,M
47094005,05,M
47094004,01,M
47094003,56,O
47094002,05,M
47094001,52,P
47093774,99,M
47093774,01,M
47093773,40,Q
47093772,DC,M
47093771,TM,M
47093769,07,D
47093768,69,Q
47093768,08,Q
47093767,99,Q
47093767,50,Q
47093650,95,P
47093273,CU,H
47093272,02,E
47093271,30,U
47093270,08,F
47093270,52,F
47093268,52,F
47093267,94,O
47093266,35,M
47093265,99,E
47093264,70,A
47093264,68,A
47093264,07,A
47093263,99,E
47093262,99,E
47093261,TN,P
47093261,TM,P
47093261,01,P
47093260,07,A
47093260,56,A
47093258,99,M
47093257,01,D
47093256,92,O
47093255,02,P
47093254,05,M
47093253,56,O
47093253,37,O
47093253,52,O
47092885,CO,Q
47092884,02,F
47092883,08,F
47092882,99,Q
47092880,99,Q
47092878,85,Q
47092877,30,H
47092537,99,M
47092537,80,M
47092534,95,A
47092533,50,F
47092532,99,Q
47092531,82,A
47092530,99,M
47092529,02,M
47092528,56,A
47092527,37,A
47092526,99,Q
47092525,08,U
47092524,14,U
47092524,02,U
47092524,08,U
47092523,OR,M
47092522,CU,M
47092521,69,D
47092518,94,Q
47092518,02,Q
47092518,50,Q
47092517,01,M
47092516,02,M
47092516,43,M
47092512,12,M
47092511,05,M
47092511,99,M
47092511,56,M
47092510,52,M
47092509,52,M
47092509,06,M
47092505,05,U
47092504,TM,A
47092503,07,M
47092503,30,M
47092502,23,U
47092501,02,U
47092002,96,U
47092001,85,A
47091506,02,F
47091505,99,O
47091503,56,A
47091503,52,A
47091502,69,M
47091319,OR,M
47091318,91,H
47091317,50,Q
47091316,TM,M
47091315,TN,M
47091314,PL,Q
47091313,30,M
47091313,99,M
47091313,43,M
47091312,99,M
47091311,92,M
47091310,02,Q
47091308,35,U
47091305,99,M
47091303,56,H
47091302,99,M
47091300,99,M
47091299,20,M
47091298,20,M
47091297,99,M
47091296,01,Q
47091295,99,M
47091295,20,M
47091293,08,U
47091292,52,U
47091290,81,F
47091288,02,U
47091286,79,M
47091286,99,M
47091285,99,H
47091284,99,Q
47091283,49,F
47091280,70,M
47091279,69,M
47091279,56,M
47091279,43,M
47091279,99,M
47091278,70,E
47091276,50,A
47091276,99,A
47091275,02,E
47091275,94,E
47091275,85,E
47091275,61,E
47091272,01,M
47091271,30,P
47091270,06,U
47091270,52,U
47091270,81,U
47091269,TN,M
47091268,02,D
47091267,52,O
47091266,91,M
47091265,56,A
47091264,37,M
47091264,68,M
47091263,85,A
47091261,70,M
47091260,09,M
47091259,43,M
47091259,68,M
47091257,02,D
47091256,09,Q
47091255,56,M
47091253,01,M
47091251,02,M
47091250,02,F
47091250,85,F
47091249,GM,M
47091248,31,M
47091248,99,M
47091247,56,H
47091247,99,H
47091247,01,H
47091247,50,H
47091246,02,U
47091245,99,H
47091051,99,M
47090843,09,H
47090656,01,H
47090654,01,H
47090654,08,H
47090653,TC,H
47090652,78,H
47090651,07,H
47090651,30,H
47090650,99,H
47090251,56,A
47089203,99,M
47089202,05,M
47088649,99,M
47088648,02,M
47088647,99,M
47088646,99,M
47088645,05,M
47088644,99,M
47088643,35,M
47088641,08,M
47088641,52,M
47088639,08,M
47088638,37,M
47088638,99,M
47088637,05,M
47088636,81,M
47088636,99,M
47088635,50,M
47088635,18,M
47088634,88,M
47088634,01,M
47088633,99,M
47088632,01,M
47088631,05,M
47088629,TO,M
47088257,36,U
47088256,88,Q
47088255,37,M
47088254,05,A
47088253,95,P
47088253,08,P
47087883,35,U
47087882,08,M
47087881,50,M
47087880,02,M
47087877,70,M
47087877,94,M
47087877,85,M
47087851,OR,M
47087850,08,H
47087849,87,E
47087849,50,E
47087847,69,E
47087847,87,E
47087846,37,M
47087845,50,F
47087844,29,A
47087843,01,F
47087842,02,A
47087842,56,A
47087841,50,F
47087840,01,F
47087839,TM,F
47087838,81,M
47087837,01,E
47087836,99,O
47087836,92,O
47087836,52,O
47087835,32,M
47087833,OR,M
47087832,94,D
47087831,88,A
47087830,52,Q
47087828,04,M
47087827,TC,Q
47087825,88,M
47087825,20,M
47087824,09,M
47087823,99,M
47087823,02,M
47087822,70,M
47087819,CO,H
47087818,99,H
47087818,46,H
47087817,88,M
47087817,20,M
47087816,TM,H
47087814,56,H
47087791,TM,A
47087739,91,H
47087693,TM,A
47087140,DC,M
47087139,56,H
47087139,08,H
47087138,99,M
47087136,52,M
47087135,56,M
47087134,02,M
47087133,01,M
47087132,08,M
47087131,12,M
47087130,05,M
47087129,37,Q
47087127,65,M
47087126,02,M
47087125,88,M
47087123,05,M
47087122,99,M
47087120,05,M
47087118,53,M
47087117,37,M
47087117,07,M
47087116,05,M
47087115,91,M
47087114,85,M
47087113,56,M
47087113,02,M
47087113,09,M
47087112,52,A
47087112,85,A
47087111,52,M
47087109,02,M
47087109,52,M
47087109,08,M
47087108,81,M
47087107,68,M
47087106,05,M
47087105,68,M
47086713,05,M
47086712,02,F
47086711,40,M
47086710,62,M
47086709,99,M
47086707,08,D
47086707,52,D
47086707,37,D
47086706,07,A
47086705,95,M
47086704,56,M
47086328,43,F
47086327,01,H
47086326,43,A
47086325,05,Q
47086323,61,M
47086322,07,Q
47086319,CU,M
47086317,02,A
47086316,50,D
47086315,69,E
47086314,05,M
47086313,02,A
47086312,TC,A
47086311,52,Q
47086310,TC,P
47086310,TN,P
47086310,TM,P
47086310,01,P
47086309,30,U
47086307,05,M
47086306,TC,M
47086304,65,M
47086303,08,M
47085971,05,M
47085968,40,E
47085966,56,Q
47085964,56,H
47085963,96,M
47085962,56,H
47085961,05,M
47085960,99,M
47085959,07,F
47085958,05,A
47085957,11,M
47085955,43,M
47085954,70,E
47085952,02,A
47085949,01,M
47085948,85,F
47085947,56,D
47085946,50,A
47085944,OR,M
47085942,03,U
47085941,56,H
47085940,TO,H
47085939,52,A
47085938,43,D
47085937,52,A
47085936,07,U
47085936,95,U
47085935,70,U
47085934,01,E
47085933,40,A
47085932,16,U
47085931,99,Q
47085929,52,M
47085927,35,P
47085926,02,F
47085925,40,H
47085924,TM,P
47085923,46,M
47085922,91,P
47085921,77,Q
47085920,08,Q
47085919,05,M
47085918,85,E
47085917,30,U
47085916,20,M
47085916,05,M
47085915,46,M
47085914,43,M
47085914,02,M
47085913,65,M
47085913,99,M
47085912,05,M
47085908,52,F
47085907,91,H
47085906,CO,H
47085906,45,H
47085906,07,H
47085906,39,H
47085906,56,H
47085905,14,M
47085904,69,D
47085903,56,H
47085902,30,H
47085881,TN,M
47085880,99,M
47085879,14,M
47085879,02,M
47085878,55,M
47085877,99,M
47085876,07,M
47085876,99,M
47085875,05,M
47085874,40,M
47085874,25,M
47085873,05,U
47085872,TM,A
47085871,43,M
47085870,TC,M
47085869,07,M
47085868,06,M
47085867,70,M
47085867,08,M
47085866,TC,M
47085865,14,M
47085864,85,M
47085863,08,M
47085863,50,M
47085862,PL,M
47085861,02,A
47085859,08,M
47085859,45,M
47085859,99,M
47085857,02,M
47085856,50,M
47085855,99,M
47085854,43,M
47085852,31,M
47085850,OR,M
47085849,50,M
47085849,43,M
47085847,99,M
47085847,70,M
47085846,99,M
47085845,01,U
47085844,02,M
47085843,50,M
47085842,52,M
47085842,85,M
47085842,57,M
47085841,TN,M
47085840,85,M
47085840,52,M
47085837,05,M
47085836,56,U
47085836,70,U
47085150,OR,A
47085149,68,E
47085148,27,A
47085147,68,A
47085146,52,P
47085146,08,P
47085145,02,Q
47085144,50,Q
47085143,02,E
47085142,40,Q
47085141,92,E
47085140,15,A
47085138,68,A
47085137,95,A
47085136,70,Q
47085136,52,Q
47085135,43,M
47085134,43,M
47085133,02,Q
47085131,11,M
47085130,61,Q
47085129,50,O
47085129,01,O
47084765,52,Q
47084764,OR,Q
47084763,08,M
47084762,94,D
47084761,20,M
47084760,94,A
47084757,65,M
47084757,99,M
47084756,08,F
47084755,50,P
47084754,85,A
47084753,52,M
47084435,99,M
47084434,99,M
47084433,02,A
47084432,05,M
47084430,02,F
47084429,99,M
47084429,02,M
47084427,40,Q
47084426,PL,M
47084425,01,A
47084422,85,E
47084421,50,A
47084420,99,M
47084420,02,M
47084419,TC,E
47084418,53,E
47084417,07,A
47084416,OR,Q
47084415,02,E
47084414,77,Q
47084413,02,O
47084411,26,M
47084411,99,M
47084411,02,M
47084410,40,U
47084409,74,Q
47084408,46,D
47084407,OR,Q
47084406,99,M
47084405,37,O
47084405,08,O
47084404,92,A
47084403,40,U
47084402,52,A
47084401,41,H
47084401,09,H
47084400,60,H
47084400,91,H
47084396,08,E
47084395,56,P
47084395,08,P
47084395,43,P
47084394,05,M
47084393,56,P
47084391,99,M
47084390,40,Q
47084389,08,H
47084386,56,H
47084385,30,U
47084384,60,Q
47084383,99,Q
47084383,50,Q
47084383,02,Q
47084382,05,A
47084381,92,H
47084379,32,H
47084378,99,H
47084378,08,H
47084377,02,M
47084043,50,A
47084042,96,U
47084042,08,U
47084041,85,M
47084040,02,M
47084039,99,M
47084038,43,M
47084037,30,M
47084036,02,M
47084036,05,M
47084035,TM,M
47084034,17,M
47084031,30,M
47084030,56,M
47084030,99,M
47084029,99,M
47084029,01,M
47084029,57,M
47084028,42,M
47084028,99,M
47084028,01,M
47084026,43,M
47084024,31,M
47084023,56,A
47084022,99,M
47084021,37,M
47084021,43,M
47084020,99,M
47084019,62,M
47084017,16,M
47084016,85,A
47084015,99,M
47084013,99,M
47084011,05,M
47084010,23,M
47084009,62,M
47084008,99,P
47084007,05,E
47084006,15,M
47084006,31,M
47084006,16,M
47084005,45,M
47084005,43,M
47084005,65,M
47084005,05,M
47084004,99,M
47084004,87,M
47084003,52,M
47084003,06,M
47084002,01,M
47083774,37,O
47083773,77,Q
47083772,DC,M
47083771,TN,M
47083770,TM,M
47083769,52,O
47083713,02,E
47083273,07,M
47083273,37,M
47083272,TO,M
47083271,08,U
47083268,01,A
47083267,TM,M
47083264,TN,A
47083262,15,E
47083261,02,D
47083260,85,E
47083259,99,A
47083258,81,M
47083258,99,M
47083257,01,O
47083256,56,A
47083255,99,M
47083254,91,P
47083253,TM,A
47082884,02,F
47082883,02,Q
47082883,08,Q
47082881,85,F
47082879,07,E
47082879,61,E
47082878,85,Q
47082877,30,H
47082538,37,M
47082536,08,U
47082535,94,A
47082534,12,M
47082533,08,U
47082531,52,O
47082530,02,M
47082529,99,Q
47082528,94,O
47082527,52,O
47082526,09,A
47082525,02,U
47082524,85,F
47082523,85,E
47082522,CU,M
47082520,OR,M
47082519,OR,M
47082518,56,A
47082518,94,A
47082518,52,A
47082518,85,A
47082518,37,A
47082518,68,A
47082518,99,A
47082516,02,M
47082516,43,M
47082515,32,M
47082515,05,M
47082514,95,U
47082513,99,A
47082511,52,M
47082510,02,U
47082509,06,M
47082509,52,M
47082506,TN,E
47082506,TC,E
47082506,TM,E
47082506,01,E
47082505,05,U
47082504,TM,A
47082503,07,M
47082503,30,M
47082502,03,U
47082501,02,U
47082003,99,A
47082003,02,A
47082002,99,M
47082001,99,M
47081508,TO,M
47081507,56,P
47081506,07,O
47081506,56,O
47081505,99,A
47081503,03,A
47081502,69,M
47081319,50,A
47081319,02,A
47081318,37,M
47081316,43,M
47081314,70,H
47081312,99,M
47081310,01,U
47081309,96,U
47081309,35,U
47081309,94,U
47081304,99,M
47081304,02,M
47081302,99,M
47081301,05,U
47081301,35,U
47081299,99,M
47081299,06,M
47081298,99,M
47081298,79,M
47081297,99,M
47081297,64,M
47081296,05,U
47081295,99,M
47081294,07,H
47081292,56,H
47081290,35,F
47081289,70,E
47081288,02,U
47081287,99,M
47081286,09,H
47081285,95,H
47081285,30,H
47081284,99,M
47081284,37,M
47081284,90,M
47081283,49,F
47081281,30,U
47081280,99,M
47081280,79,M
47081278,69,E
47081277,85,A
47081276,02,D
47081276,56,D
47081276,16,D
47081276,37,D
47081275,91,P
47081275,56,P
47081274,02,M
47081271,OR,A
47081270,81,U
47081270,06,U
47081270,52,U
47081269,94,D
47081269,16,D
47081268,94,D
47081267,91,M
47081266,15,A
47081265,01,E
47081264,99,M
47081262,52,U
47081259,68,M
47081259,99,M
47081259,43,M
47081258,69,D
47081258,94,D
47081257,52,H
47081256,08,Q
47081255,56,M
47081254,05,U
47081253,08,U
47081252,56,H
47081251,05,M
47081250,99,M
47081249,56,H
47081248,99,M
47081246,56,H
47081245,56,H
47080568,99,M
47079403,83,U
47079203,01,M
47079203,99,M
47079202,65,M
47078650,99,M
47078648,TS,M
47078646,70,M
47078645,88,M
47078644,01,M
47078643,88,M
47078643,01,M
47078642,07,M
47078642,69,M
47078641,01,M
47078641,52,M
47078640,05,M
47078639,20,M
47078639,01,M
47078638,99,M
47078637,05,M
47078636,02,M
47078635,83,M
47078634,88,M
47078634,99,M
47078633,05,M
47078632,01,M
47078631,02,M
47078630,52,M
47078630,65,M
47078630,85,M
47078257,30,M
47078256,88,Q
47078255,01,M
47078254,81,E
47078254,51,E
47078253,40,M
47077883,99,M
47077882,08,M
47077880,05,M
47077879,07,M
47077878,02,O
47077877,02,O
47077851,30,H
47077850,53,H
47077849,85,A
47077847,02,E
47077846,37,M
47077846,99,M
47077845,99,M
47077844,99,H
47077844,56,H
47077844,08,H
47077843,50,F
47077842,85,M
47077841,01,F
47077840,05,E
47077839,50,F
47077838,50,E
47077837,05,M
47077836,56,O
47077835,87,E
47077834,87,A
47077833,OR,M
47077832,01,A
47077831,01,O
47077830,01,M
47077830,81,M
47077828,88,M
47077827,59,Q
47077826,08,M
47077825,02,O
47077824,20,M
47077823,02,M
47077823,99,M
47077822,52,M
47077822,70,M
47077819,69,H
47077819,92,H
47077818,35,H
47077816,52,D
47077815,68,A
47077140,43,M
47077139,56,M
47077139,65,M
47077138,52,U
47077137,12,U
47077136,05,M
47077135,56,M
47077134,43,M
47077133,07,M
47077131,05,M
47077130,05,M
47077128,56,M
47077128,02,M
47077127,43,M
47077125,88,M
47077125,01,M
47077124,08,M
47077122,99,M
47077122,88,M
47077121,05,M
47077121,20,M
47077120,30,M
47077120,05,M
47077120,74,M
47077118,99,M
47077117,05,M
47077116,05,M
47077115,30,M
47077113,07,M
47077112,30,M
47077112,43,M
47077112,05,M
47077111,37,M
47077107,52,M
47077107,08,M
47077106,61,M
47077105,68,M
47076714,CU,M
47076712,08,M
47076712,57,M
47076710,52,D
47076708,50,E
47076708,69,E
47076708,70,E
47076708,12,E
47076708,85,E
47076708,02,E
47076707,02,E
47076706,07,E
47076705,81,M
47076704,02,Q
47076328,43,F
47076327,99,M
47076326,88,M
47076326,02,M
47076325,56,M
47076323,99,O
47076323,56,O
47076322,56,U
47076321,08,U
47076320,30,M
47076319,CU,M
47076317,85,A
47076316,81,Q
47076315,02,A
47076314,PL,M
47076312,40,A
47076312,57,A
47076311,14,Q
47076310,52,Q
47076308,30,M
47076305,01,Q
47076305,69,Q
47076303,81,M
47075971,43,M
47075971,05,M
47075969,01,M
47075968,08,M
47075967,96,M
47075965,80,M
47075964,56,H
47075963,56,M
47075962,56,H
47075960,TN,H
47075958,01,M
47075957,14,M
47075955,43,M
47075952,40,A
47075950,55,E
47075949,85,A
47075948,07,D
47075947,07,M
47075946,TM,A
47075945,81,A
47075944,99,M
47075943,03,U
47075942,45,A
47075941,OR,M
47075940,52,E
47075939,08,O
47075939,95,O
47075939,37,O
47075938,CU,M
47075937,40,M
47075937,85,M
47075937,05,M
47075936,21,U
47075935,99,A
47075935,56,A
47075935,52,A
47075935,02,A
47075935,91,A
47075935,41,A
47075934,01,D
47075933,50,P
47075933,37,P
47075933,56,P
47075933,01,P
47075932,20,O
47075932,40,O
47075932,50,O
47075931,92,H
47075929,08,P
47075929,43,P
47075929,59,P
47075929,03,P
47075928,52,Q
47075928,02,Q
47075927,02,F
47075926,TM,H
47075925,01,M
47075921,50,H
47075921,23,H
47075917,08,U
47075915,46,M
47075914,02,E
47075913,09,M
47075912,02,M
47075909,43,H
47075907,37,H
47075907,03,H
47075907,56,H
47075906,37,H
47075906,56,H
47075906,07,H
47075906,72,H
47075905,02,D
47075905,50,D
47075904,56,H
47075903,50,H
47075902,02,O
47075902,24,O
47075902,50,O
47075883,52,U
47075882,43,M
47075881,01,M
47075880,73,U
47075879,57,M
47075879,14,M
47075877,83,M
47075877,01,M
47075876,01,M
47075876,30,M
47075876,99,M
47075875,80,M
47075874,99,M
47075873,53,U
47075872,TM,A
47075871,01,M
47075871,99,M
47075870,05,U
47075869,02,U
47075866,50,M
47075865,52,Q
47075864,32,M
47075863,01,Q
47075862,68,M
47075862,PL,M
47075861,02,A
47075860,05,M
47075858,43,M
47075857,01,M
47075856,43,M
47075855,09,M
47075854,PL,M
47075853,31,M
47075850,43,M
47075849,32,M
47075849,02,M
47075847,85,M
47075846,OR,M
47075845,01,U
47075844,94,O
47075843,02,M
47075842,99,M
47075839,65,M
47075838,05,M
47075838,65,M
47075838,52,M
47075837,85,M
47075837,52,M
47075836,85,M
47075151,05,U
47075150,PL,Q
47075148,07,D
47075148,95,D
47075147,60,E
47075146,40,A
47075145,07,H
47075144,01,A
47075143,45,D
47075142,99,O
47075141,81,Q
47075140,69,P
47075139,45,A
47075138,08,D
47075138,01,D
47075138,56,D
47075137,92,A
47075135,07,O
47075135,46,O
47075135,52,O
47075134,02,A
47075133,85,M
47075132,88,A
47075131,14,M
47075130,43,O
47075129,07,D
47075129,56,D
47074765,08,U
47074763,99,O
47074760,CU,M
47074759,TM,M
47074758,99,M
47074758,05,M
47074757,99,M
47074757,65,M
47074754,61,A
47074434,01,M
47074433,30,U
47074432,99,M
47074431,99,M
47074430,52,F
47074428,99,H
47074427,40,Q
47074426,PL,M
47074424,99,M
47074422,99,M
47074421,94,F
47074419,93,E
47074418,OR,M
47074417,80,M
47074416,52,Q
47074415,50,E
47074414,56,O
47074413,01,M
47074412,52,A
47074411,01,A
47074410,40,U
47074409,56,O
47074407,OR,Q
47074406,56,P
47074405,05,F
47074404,52,E
47074403,40,U
47074402,37,A
47074402,45,A
47074401,07,H
47074400,85,F
47074399,08,H
47074398,02,M
47074397,16,U
47074396,TC,E
47074395,03,D
47074395,56,D
47074394,08,H
47074393,OR,Q
47074392,07,E
47074392,56,E
47074392,85,E
47074391,07,A
47074390,52,E
47074389,94,U
47074387,02,A
47074386,40,Q
47074386,02,Q
47074385,BL,H
47074383,37,H
47074382,01,H
47074381,37,H
47074381,15,H
47074381,30,H
47074377,99,M
47074377,05,M
47074043,99,M
47074042,43,M
47074040,77,M
47074038,02,A
47074038,50,A
47074036,08,M
47074035,08,M
47074034,30,M
47074031,01,U
47074029,TA,M
47074029,59,M
47074028,56,U
47074026,30,M
47074026,43,M
47074026,15,M
47074026,05,M
47074026,99,M
47074025,43,M
47074024,31,M
47074023,52,M
47074023,43,M
47074023,94,M
47074022,99,M
47074021,05,M
47074020,99,M
47074019,08,M
47074018,99,M
47074017,05,M
47074017,99,M
47074016,43,M
47074015,02,M
47074014,99,M
47074013,52,A
47074012,99,M
47074011,02,M
47074010,02,M
47074009,62,M
47074008,61,M
47074007,07,A
47074006,52,M
47074005,65,M
47074004,99,M
47074002,70,M
47074002,46,M
47074002,85,M
47074002,99,M
47074002,02,M
47074001,05,M
47074001,99,M
47073774,02,F
47073773,99,Q
47073772,DC,M
47073770,TN,M
47073769,92,E
47073769,81,E
47073769,40,E
47073713,83,A
47073273,99,E
47073272,99,M
47073272,06,M
47073271,08,U
47073269,37,D
47073266,68,E
47073266,07,E
47073265,TN,E
47073265,TC,E
47073264,05,A
47073263,99,Q
47073262,TC,Q
47073261,OR,M
47073260,56,D
47073258,07,O
47073258,03,O
47073257,05,O
47073254,30,M
47073254,99,M
47073253,TM,A
47072884,43,F
47072883,05,M
47072881,99,H
47072880,85,F
47072879,TC,Q
47072879,02,Q
47072878,85,E
47072878,03,E
47072877,TM,O
47072877,TN,O
47072877,TO,O
47072538,40,E
47072538,95,E
47072538,02,E
47072537,05,U
47072537,TA,U
47072536,56,U
47072535,TM,M
47072532,82,E
47072531,02,M
47072530,02,M
47072526,14,U
47072525,14,U
47072525,02,U
47072524,02,A
47072523,99,M
47072522,95,E
47072522,07,E
47072522,85,E
47072521,09,M
47072520,37,D
47072520,52,D
47072519,09,A
47072518,09,M
47072516,43,M
47072515,10,Q
47072514,08,A
47072512,30,U
47072511,52,M
47072510,02,U
47072509,71,Q
47072509,52,Q
47072506,85,E
47072506,95,E
47072505,08,D
47072504,40,Q
47072504,70,Q
47072504,02,Q
47072503,07,M
47072503,30,M
47072502,03,U
47072501,OR,U
47072002,99,M
47072001,99,M
47071508,50,Q
47071507,08,F
47071506,91,M
47071505,70,M
47071504,TC,M
47071503,38,O
47071501,70,M
47071319,91,H
47071317,37,U
47071313,50,Q
47071312,06,M
47071312,74,M
47071312,50,M
47071311,99,M
47071309,02,O
47071308,01,U
47071306,72,H
47071305,92,U
47071304,52,E
47071303,TN,M
47071302,99,M
47071300,99,M
47071297,99,M
47071296,99,M
47071294,56,M
47071292,05,U
47071291,09,M
47071291,99,M
47071290,70,M
47071289,99,M
47071287,OR,M
47071286,99,M
47071285,99,Q
47071284,99,M
47071284,90,M
47071283,99,M
47071282,99,M
47071281,99,M
47071280,99,M
47071280,79,M
47071279,30,M
47071278,56,A
47071277,99,O
47071277,94,O
47071276,99,D
47071276,94,D
47071276,56,D
47071274,07,M
47071274,99,M
47071273,83,M
47071273,99,M
47071273,02,M
47071272,05,Q
47071271,52,U
47071271,81,U
47071271,06,U
